"fip","zip"
"05143","72769"
"05143","72770"
"05143","72774"
"05143","72959"
"05145","72010"
"05145","72012"
"05145","72020"
"05145","72045"
"05145","72052"
"05145","72060"
"05145","72068"
"05145","72081"
"05145","72082"
"05145","72085"
"05145","72102"
"05145","72121"
"05145","72136"
"05145","72137"
"05145","72139"
"05145","72143"
"05145","72145"
"05145","72149"
"05145","72178"
"05147","72006"
"05147","72036"
"05147","72059"
"05147","72074"
"05147","72101"
"05147","72123"
"05149","72824"
"05149","72827"
"05149","72828"
"05149","72829"
"05149","72833"
"05149","72834"
"05149","72838"
"05149","72842"
"05149","72853"
"05149","72857"
"05149","72860"
"04001","85920"
"04001","85924"
"04001","85925"
"04001","85927"
"04001","85930"
"04001","85932"
"04001","85936"
"04001","85938"
"04001","85940"
"04001","86028"
"04001","86502"
"04001","86503"
"04001","86504"
"04001","86505"
"04001","86506"
"04001","86507"
"04001","86508"
"04001","86511"
"04001","86512"
"04001","86514"
"04001","86515"
"04001","86535"
"04001","86538"
"04001","86540"
"04001","86544"
"04001","86545"
"04001","86547"
"04001","86556"
"04003","85602"
"04003","85603"
"04003","85605"
"04003","85606"
"04003","85607"
"04003","85608"
"04003","85609"
"04003","85610"
"04003","85613"
"04003","85615"
"04003","85616"
"04003","85617"
"04003","85620"
"04003","85625"
"04003","85626"
"04003","85627"
"04003","85630"
"04003","85632"
"04003","85635"
"04003","85636"
"04003","85638"
"04003","85643"
"04003","85644"
"04003","85650"
"04003","85655"
"04003","85670"
"04003","85671"
"04005","85931"
"04005","86001"
"04005","86002"
"04005","86003"
"04005","86004"
"04005","86005"
"04005","86011"
"04005","86015"
"04005","86016"
"04005","86017"
"04005","86018"
"04005","86020"
"04005","86022"
"04005","86023"
"04005","86024"
"04005","86035"
"04005","86036"
"04005","86038"
"04005","86040"
"04005","86044"
"04005","86045"
"04005","86046"
"04005","86052"
"04005","86053"
"04005","86336"
"04005","86339"
"04005","86351"
"04005","86435"
"04007","85135"
"04007","85192"
"04007","85501"
"04007","85502"
"04007","85532"
"04007","85539"
"04007","85541"
"04007","85542"
"04007","85544"
"04007","85545"
"04007","85547"
"04007","85550"
"04007","85553"
"04007","85554"
"04009","85530"
"04009","85531"
"04009","85535"
"04009","85536"
"04009","85543"
"04009","85546"
"04009","85548"
"04009","85551"
"04009","85552"
"04011","85533"
"04011","85534"
"04011","85540"
"04011","85922"
"04012","85325"
"04012","85328"
"04012","85334"
"04012","85344"
"04012","85346"
"04012","85348"
"04012","85357"
"04012","85359"
"04012","85371"
"04013","85001"
"04013","85002"
"04013","85003"
"04013","85004"
"04013","85005"
"04013","85006"
"04013","85007"
"04013","85008"
"04013","85009"
"04013","85010"
"04013","85011"
"04013","85012"
"04013","85013"
"04013","85014"
"04013","85015"
"04013","85016"
"04013","85017"
"04013","85018"
"04013","85019"
"04013","85020"
"04013","85021"
"04013","85022"
"04013","85023"
"04013","85024"
"04013","85025"
"04013","85026"
"04013","85027"
"04013","85028"
"04013","85029"
"04013","85030"
"04013","85031"
"04013","85032"
"04013","85033"
"04013","85034"
"04013","85035"
"04013","85036"
"04013","85037"
"04013","85038"
"04013","85039"
"04013","85040"
"04013","85041"
"04013","85042"
"04013","85043"
"04013","85044"
"04013","85045"
"04013","85046"
"04013","85048"
"04013","85050"
"04013","85051"
"04013","85053"
"04013","85054"
"04013","85060"
"04013","85061"
"04013","85062"
"04013","85063"
"04013","85064"
"04013","85065"
"04013","85066"
"04013","85067"
"04013","85068"
"04013","85069"
"04013","85070"
"04013","85071"
"04013","85072"
"04013","85073"
"04013","85074"
"04013","85075"
"04013","85076"
"04013","85078"
"04013","85079"
"04013","85080"
"04013","85082"
"04013","85083"
"04013","85085"
"04013","85086"
"04013","85087"
"04013","85097"
"04013","85098"
"04013","85127"
"04013","85142"
"04013","85190"
"04013","85201"
"04013","85202"
"04013","85203"
"04013","85204"
"04013","85205"
"04013","85206"
"04013","85207"
"04013","85208"
"04013","85209"
"04013","85210"
"04013","85211"
"04013","85212"
"04013","85213"
"04013","85214"
"04013","85215"
"04013","85216"
"04013","85224"
"04013","85225"
"04013","85226"
"04013","85233"
"04013","85234"
"04013","85236"
"04013","85244"
"04013","85246"
"04013","85248"
"04013","85249"
"04013","85250"
"04013","85251"
"04013","85252"
"04013","85253"
"04013","85254"
"04013","85255"
"04013","85256"
"04013","85257"
"04013","85258"
"04013","85259"
"04013","85260"
"04013","85261"
"04013","85262"
"04013","85263"
"04013","85264"
"04013","85266"
"04013","85267"
"04013","85268"
"04013","85269"
"04013","85271"
"04013","85274"
"04013","85275"
"04013","85277"
"04013","85280"
"04013","85281"
"04013","85282"
"04013","85283"
"04013","85284"
"04013","85285"
"04013","85286"
"04013","85287"
"04013","85295"
"04013","85296"
"04013","85297"
"04013","85298"
"04013","85299"
"04013","85301"
"04013","85302"
"04013","85303"
"04013","85304"
"04013","85305"
"04013","85306"
"04013","85307"
"04013","85308"
"04013","85309"
"04013","85310"
"04013","85311"
"04013","85312"
"04013","85318"
"04013","85320"
"04013","85322"
"04013","85323"
"04013","85326"
"04013","85327"
"04013","85329"
"04013","85331"
"04013","85335"
"04013","85337"
"04013","85338"
"04013","85339"
"04013","85340"
"04013","85342"
"04013","85343"
"04013","85345"
"04013","85351"
"04013","85353"
"04013","85354"
"04013","85355"
"04013","85358"
"04013","85361"
"04013","85363"
"04013","85372"
"04013","85373"
"04013","85374"
"04013","85375"
"04013","85376"
"04013","85377"
"04013","85378"
"04013","85379"
"04013","85380"
"04013","85381"
"04013","85382"
"04013","85383"
"04013","85385"
"04013","85387"
"04013","85388"
"04013","85390"
"04013","85392"
"04013","85395"
"04013","85396"
"04015","85360"
"04015","86021"
"04015","86401"
"04015","86402"
"04015","86403"
"04015","86404"
"04015","86405"
"04015","86406"
"04015","86409"
"04015","86411"
"04015","86412"
"04015","86413"
"04015","86426"
"04015","86427"
"04015","86429"
"04015","86430"
"04015","86431"
"04015","86432"
"04015","86433"
"04015","86434"
"04015","86436"
"04015","86437"
"04015","86438"
"04015","86439"
"04015","86440"
"04015","86441"
"04015","86442"
"04015","86443"
"04015","86444"
"04015","86445"
"04015","86446"
"04017","85901"
"04017","85902"
"04017","85911"
"04017","85912"
"04017","85923"
"04017","85926"
"04017","85928"
"04017","85929"
"04017","85933"
"04017","85934"
"04017","85935"
"04017","85937"
"04017","85939"
"04017","85941"
"04017","85942"
"04017","86025"
"04017","86029"
"04017","86030"
"04017","86031"
"04017","86032"
"04017","86033"
"04017","86034"
"04017","86039"
"04017","86042"
"04017","86043"
"04017","86047"
"04017","86054"
"04017","86510"
"04017","86520"
"04019","85321"
"04019","85341"
"04019","85601"
"04019","85614"
"04019","85619"
"04019","85622"
"04019","85629"
"04019","85633"
"04019","85634"
"04019","85639"
"04019","85641"
"04019","85652"
"04019","85653"
"04019","85654"
"04019","85701"
"04019","85702"
"04019","85703"
"04019","85704"
"04019","85705"
"04019","85706"
"04019","85707"
"04019","85708"
"04019","85709"
"04019","85710"
"04019","85711"
"04019","85712"
"04019","85713"
"04019","85714"
"04019","85715"
"04019","85716"
"04019","85717"
"04019","85718"
"04019","85719"
"04019","85720"
"04019","85721"
"04019","85722"
"04019","85723"
"04019","85724"
"04019","85725"
"04019","85726"
"04019","85728"
"04019","85730"
"04019","85731"
"04019","85732"
"04019","85733"
"04019","85734"
"04019","85735"
"04019","85736"
"04019","85737"
"04019","85738"
"04019","85739"
"04019","85740"
"04019","85741"
"04019","85742"
"04019","85743"
"04019","85744"
"04019","85745"
"04019","85746"
"04019","85747"
"04019","85748"
"04019","85749"
"04019","85750"
"04019","85751"
"04019","85752"
"04019","85754"
"04019","85755"
"04019","85756"
"04019","85757"
"04019","85775"
"04021","85117"
"04021","85118"
"04021","85119"
"04021","85120"
"04021","85121"
"04021","85122"
"04021","85123"
"04021","85128"
"04021","85130"
"04021","85131"
"04021","85132"
"04021","85137"
"04021","85138"
"04021","85139"
"04021","85140"
"04021","85141"
"04021","85143"
"04021","85145"
"04021","85147"
"04021","85172"
"04021","85173"
"04021","85178"
"04021","85191"
"04021","85193"
"04021","85194"
"04021","85618"
"04021","85623"
"04021","85631"
"04021","85658"
"04023","85611"
"04023","85621"
"04023","85624"
"04023","85628"
"04023","85637"
"04023","85640"
"04023","85645"
"04023","85646"
"04023","85648"
"04023","85662"
"04025","85324"
"04025","85332"
"04025","85362"
"04025","86301"
"04025","86302"
"04025","86303"
"04025","86304"
"04025","86305"
"04025","86312"
"04025","86313"
"04025","86314"
"04025","86315"
"04025","86320"
"04025","86321"
"04025","86322"
"04025","86323"
"04025","86324"
"04025","86325"
"04025","86326"
"04025","86327"
"04025","86329"
"04025","86331"
"04025","86332"
"04025","86333"
"04025","86334"
"04025","86335"
"04025","86337"
"04025","86338"
"04025","86340"
"04025","86341"
"04025","86342"
"04025","86343"
"04027","85333"
"04027","85336"
"04027","85347"
"04027","85349"
"04027","85350"
"04027","85352"
"04027","85356"
"04027","85364"
"04027","85365"
"04027","85366"
"04027","85367"
"04027","85369"
"06001","94501"
"06001","94502"
"06001","94536"
"06001","94537"
"06001","94538"
"06001","94539"
"06001","94540"
"06001","94541"
"06001","94542"
"06001","94543"
"06001","94544"
"06001","94545"
"06001","94546"
"06001","94550"
"06001","94551"
"06001","94552"
"06001","94555"
"06001","94557"
"06001","94560"
"06001","94566"
"06001","94568"
"06001","94577"
"06001","94578"
"06001","94579"
"06001","94580"
"06001","94586"
"06001","94587"
"06001","94588"
"06001","94601"
"06001","94602"
"06001","94603"
"06001","94604"
"06001","94605"
"06001","94606"
"06001","94607"
"06001","94608"
"06001","94609"
"06001","94610"
"06001","94611"
"06001","94612"
"06001","94613"
"06001","94614"
"06001","94615"
"06001","94617"
"06001","94618"
"06001","94619"
"06001","94620"
"06001","94621"
"06001","94622"
"06001","94623"
"06001","94624"
"06001","94649"
"06001","94659"
"06001","94660"
"06001","94661"
"06001","94662"
"06001","94666"
"06001","94701"
"06001","94702"
"06001","94703"
"06001","94704"
"06001","94705"
"06001","94706"
"06001","94707"
"06001","94708"
"06001","94709"
"06001","94710"
"06001","94712"
"06001","94720"
"06003","95646"
"06003","96120"
"06005","95601"
"06005","95629"
"06005","95640"
"06005","95642"
"06005","95644"
"06005","95654"
"06005","95665"
"06005","95666"
"06005","95669"
"06005","95675"
"06005","95685"
"06005","95689"
"06005","95699"
"06007","95914"
"06007","95916"
"06007","95917"
"06007","95926"
"06007","95927"
"06007","95928"
"06007","95929"
"06007","95930"
"06007","95938"
"06007","95940"
"06007","95941"
"06007","95942"
"06007","95948"
"06007","95954"
"06007","95958"
"06007","95965"
"06007","95966"
"06007","95967"
"06007","95968"
"06007","95969"
"06007","95973"
"06007","95974"
"06007","95976"
"06007","95978"
"06009","95221"
"06009","95222"
"06009","95223"
"06009","95224"
"06009","95225"
"06009","95226"
"06009","95228"
"06009","95229"
"06009","95232"
"06009","95233"
"06009","95245"
"06009","95246"
"06009","95247"
"06009","95248"
"06009","95249"
"06009","95251"
"06009","95252"
"06009","95254"
"06009","95255"
"06009","95257"
"06011","95912"
"06011","95932"
"06011","95950"
"06011","95955"
"06011","95970"
"06011","95979"
"06011","95987"
"06013","94505"
"06013","94506"
"06013","94507"
"06013","94509"
"06013","94511"
"06013","94513"
"06013","94514"
"06013","94516"
"06013","94517"
"06013","94518"
"06013","94519"
"06013","94520"
"06013","94521"
"06013","94522"
"06013","94523"
"06013","94524"
"06013","94525"
"06013","94526"
"06013","94527"
"06013","94528"
"06013","94529"
"06013","94530"
"06013","94531"
"06013","94547"
"06013","94548"
"06013","94549"
"06013","94553"
"06013","94556"
"06013","94561"
"06013","94563"
"06013","94564"
"06013","94565"
"06013","94569"
"06013","94570"
"06013","94572"
"06013","94575"
"06013","94582"
"06013","94583"
"06013","94595"
"06013","94596"
"06013","94597"
"06013","94598"
"06013","94801"
"06013","94802"
"06013","94803"
"06013","94804"
"06013","94805"
"06013","94806"
"06013","94807"
"06013","94808"
"06013","94820"
"06013","94850"
"06015","95531"
"06015","95532"
"06015","95538"
"06015","95543"
"06015","95548"
"06015","95567"
"06017","95613"
"06017","95614"
"06017","95619"
"06017","95623"
"06017","95633"
"06017","95634"
"06017","95635"
"06017","95636"
"06017","95651"
"06017","95656"
"06017","95664"
"06017","95667"
"06017","95672"
"06017","95682"
"06017","95684"
"06017","95709"
"06017","95720"
"06017","95721"
"06017","95726"
"06017","95735"
"06017","95762"
"06017","96142"
"06017","96150"
"06017","96151"
"06017","96152"
"06017","96154"
"06017","96155"
"06017","96156"
"06017","96157"
"06017","96158"
"06019","93210"
"06019","93234"
"06019","93242"
"06019","93602"
"06019","93605"
"06019","93606"
"06019","93607"
"06019","93608"
"06019","93609"
"06019","93611"
"06019","93612"
"06019","93613"
"06019","93616"
"06019","93621"
"06019","93622"
"06019","93624"
"06019","93625"
"06019","93626"
"06019","93627"
"06019","93628"
"06019","93630"
"06019","93631"
"06019","93634"
"06019","93640"
"06019","93641"
"06019","93642"
"06019","93646"
"06019","93648"
"06019","93649"
"06019","93650"
"06019","93651"
"06019","93652"
"06019","93654"
"06019","93656"
"06019","93657"
"06019","93660"
"06019","93662"
"06019","93664"
"06019","93667"
"06019","93668"
"06019","93675"
"06019","93701"
"06019","93702"
"06019","93703"
"06019","93704"
"06019","93705"
"06019","93706"
"06019","93707"
"06019","93708"
"06019","93709"
"06019","93710"
"06019","93711"
"06019","93712"
"06019","93714"
"06019","93715"
"06019","93716"
"06019","93717"
"06019","93718"
"06019","93720"
"06019","93721"
"06019","93722"
"06019","93723"
"06019","93724"
"06019","93725"
"06019","93726"
"06019","93727"
"06019","93728"
"06019","93729"
"06019","93730"
"06019","93737"
"06019","93740"
"06019","93741"
"06019","93744"
"06019","93745"
"06019","93747"
"06019","93750"
"06019","93755"
"06019","93760"
"06019","93761"
"06019","93764"
"06019","93765"
"06019","93771"
"06019","93772"
"06019","93773"
"06019","93774"
"06019","93775"
"06019","93776"
"06019","93777"
"06019","93778"
"06019","93779"
"06019","93786"
"06019","93790"
"06019","93791"
"06019","93792"
"06019","93793"
"06019","93794"
"06019","93844"
"06019","93888"
"06021","95913"
"06021","95920"
"06021","95939"
"06021","95943"
"06021","95951"
"06021","95963"
"06021","95988"
"06023","95501"
"06023","95502"
"06023","95503"
"06023","95511"
"06023","95514"
"06023","95518"
"06023","95519"
"06023","95521"
"06023","95524"
"06023","95525"
"06023","95526"
"06023","95528"
"06023","95534"
"06023","95536"
"06023","95537"
"06023","95540"
"06023","95542"
"06023","95545"
"06023","95546"
"06023","95547"
"06023","95549"
"06023","95550"
"06023","95551"
"06023","95553"
"06023","95554"
"06023","95555"
"06023","95556"
"06023","95558"
"06023","95559"
"06023","95560"
"06023","95562"
"06023","95564"
"06023","95565"
"06023","95569"
"06023","95570"
"06023","95571"
"06023","95573"
"06023","95589"
"06025","92222"
"06025","92227"
"06025","92231"
"06025","92232"
"06025","92233"
"06025","92243"
"06025","92244"
"06025","92249"
"06025","92250"
"06025","92251"
"06025","92257"
"06025","92259"
"06025","92266"
"06025","92273"
"06025","92275"
"06025","92281"
"06025","92283"
"06025","92331"
"06027","92328"
"06027","92384"
"06027","92389"
"06027","93513"
"06027","93514"
"06027","93515"
"06027","93522"
"06027","93526"
"06027","93530"
"06027","93542"
"06027","93545"
"06027","93549"
"06029","93203"
"06029","93205"
"06029","93206"
"06029","93215"
"06029","93216"
"06029","93220"
"06029","93222"
"06029","93224"
"06029","93225"
"06029","93226"
"06029","93238"
"06029","93240"
"06029","93241"
"06029","93243"
"06029","93249"
"06029","93250"
"06029","93251"
"06029","93252"
"06029","93255"
"06029","93263"
"06029","93268"
"06029","93276"
"06029","93280"
"06029","93283"
"06029","93285"
"06029","93287"
"06029","93301"
"06029","93302"
"06029","93303"
"06029","93304"
"06029","93305"
"06029","93306"
"06029","93307"
"06029","93308"
"06029","93309"
"06029","93311"
"06029","93312"
"06029","93313"
"06029","93314"
"06029","93380"
"06029","93383"
"06029","93384"
"06029","93385"
"06029","93386"
"06029","93387"
"06029","93388"
"06029","93389"
"06029","93390"
"06029","93501"
"06029","93502"
"06029","93504"
"06029","93505"
"06029","93516"
"06029","93518"
"06029","93519"
"06029","93523"
"06029","93524"
"06029","93527"
"06029","93528"
"06029","93531"
"06029","93554"
"06029","93555"
"06029","93556"
"06029","93560"
"06029","93561"
"06029","93581"
"06029","93596"
"06031","93202"
"06031","93204"
"06031","93212"
"06031","93230"
"06031","93232"
"06031","93239"
"06031","93245"
"06031","93246"
"06031","93266"
"06033","95422"
"06033","95423"
"06033","95424"
"06033","95426"
"06033","95435"
"06033","95443"
"06033","95451"
"06033","95453"
"06033","95457"
"06033","95458"
"06033","95461"
"06033","95464"
"06033","95467"
"06033","95485"
"06033","95493"
"06035","96009"
"06035","96068"
"06035","96109"
"06035","96113"
"06035","96114"
"06035","96117"
"06035","96119"
"06035","96121"
